Contract title,Suppliers name,Buyer name,Buyer parent, Total amount ,Procurement method,Start date,End date, Contract amount ,Contract currency,Source,QQW Link
SERVICIOS DE LA DIFUSIÓN DE MENSAJES SOBRE PROGRAMAS Y ACTIVIDADES GUBERNAMENTALES ASÍ COMO LA INSERCIÓN Y PUBLICACIONES DE ARTÍCULOS INSTITUCIONALES PROPIOS DE LA OPERACIÓN DEL INSTITUTO,PERIÓDICO EXCELSIOR S.A. DE C.V.,DIRECCIÓN GENERAL ADJUNTA DE COMUNICACIÓN SOCIAL Y CAMBIO CULTURAL,INSTITUTO NACIONAL DE LAS MUJERES," $86,956.52 ",direct,2008-03-07T00:00:00.000Z,2008-12-31T00:00:00.000Z," $86,956.52 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/051/08,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2F051%2F08
Servicio de Inserción de banner para la difusión del informe de Gobierno a través de medios de comunicación digitales.,Periódico la Extra S.A. de C.V.,DIRECCIÓN GENERAL ADJUNTA DE COMUNICACIÓN SOCIAL Y CAMBIO CULTURAL,INSTITUTO NACIONAL DE LAS MUJERES," $25,000.00 ",direct,2013-08-27T00:00:00.000Z,2013-09-13T00:00:00.000Z," $25,000.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/091/13,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F091%2F13
Servicio de difusión en medios impresos para la campaña en busca de la igualdad en sus diferentes versiones.,PERIÓDICO RUTA S.A. DE C.V.,DIRECCIÓN GENERAL ADJUNTA DE COMUNICACIÓN SOCIAL Y CAMBIO CULTURAL,INSTITUTO NACIONAL DE LAS MUJERES," $47,475.00 ",direct,2017-06-30T00:00:00.000Z,2017-07-15T00:00:00.000Z," $47,475.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/035/17,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F035%2F17
Servicio de inserciones del material informativo sobre el INSTITUTO a través de los medios de comunicación impresos y/o electrónicos,PERISCOPIO MEDIA S.A. DE C.V.,DIRECCIÓN GENERAL ADJUNTA DE COMUNICACIÓN SOCIAL Y CAMBIO CULTURAL,INSTITUTO NACIONAL DE LAS MUJERES," $43,103.45 ",direct,2016-03-23T00:00:00.000Z,2016-12-31T00:00:00.000Z," $43,103.45 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/016/16,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F016%2F16
Servicios de digitalización de expedientes ordenamiento físico y electrónico de pólizas contables del ejercicio 2012.,Pixan Technologies S.A. de C.V.,DIRECCIÓN GENERAL DE ADMINISTRACIÓN Y FINANZAS,INSTITUTO NACIONAL DE LAS MUJERES," $70,900.00 ",direct,2013-08-30T00:00:00.000Z,2013-11-30T00:00:00.000Z," $70,900.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/050/13,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2F050%2F13
INMUJERES/050/13,"PIXAN TECHNOLOGIES, S.A. DE C.V.",Dirección General de Administración y Finanzas,Instituto Nacional de las Mujeres," $70,900.00 ",direct,2013-08-30T00:00:00.000Z,2013-11-30T00:00:00.000Z," $70,900.00 ",MXN,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=293218,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-AA-006HHG001-N104-2013
Contratación de espacios publicitarios en portaboletos aéreos y terrestres para la difusión de la campaña Prevención de Ingreso de las Mujeres en el Narcotráfico versión: mujeres y narcotráfico 2010.,Portaboleto S.A. de C.V.,DIRECCIÓN GENERAL ADJUNTA DE COMUNICACIÓN SOCIAL Y CAMBIO CULTURAL,INSTITUTO NACIONAL DE LAS MUJERES," $95,000.00 ",direct,2010-09-10T00:00:00.000Z,2010-10-19T00:00:00.000Z," $95,000.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/105/10,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2F105%2F10
ESPACIOS PUBLICITARIOS,PORTABOLETO SA DE CV,Subdirección de Recursos Materiales,INSTITUTO NACIONAL DE LAS MUJERES," $95,000.00 ",direct,2010-09-10T00:00:00.000Z,," $95,000.00 ",MXN,http://web.compranet.gob.mx:8000/pls/hist/C2InvDirSus.detalle?vv_Cladep=06104&vv_ClaUni=1&vv_NumInv=0085&vv_AnoInv=2010&vv_TipInv=D&vv_NumCon=INMUJERES/105/10&vv_provsino=0,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-06104001-085-10
SERVICIOS,POZSA Y ASOCIADOS S.A. DE C.V.,DIRECCIÓN GENERAL DE TRANSVERSALIZACIÓN DE LA PERSPECTIVA DE GÉNERO,INSTITUTO NACIONAL DE LAS MUJERES," $48,600.00 ",direct,2014-08-20T00:00:00.000Z,2014-08-27T00:00:00.000Z," $48,600.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/009/14,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F009%2F14
Servicio integral del evento para la Feria de Organizaciones de la Sociedad Civil,POZSA Y ASOCIADOS S.A. DE C.V.,DIRECCIÓN GENERAL DE INSTITUCIONALIZACIÓN DE LA PERSPECTIVA DE GÉNERO,INSTITUTO NACIONAL DE LAS MUJERES," $28,600.00 ",direct,2014-06-27T00:00:00.000Z,2014-06-30T00:00:00.000Z," $28,600.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/005/14,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F005%2F14
Servicio Integral para la celebración del evento Octava Sesión Ordinaria de los Consejos Consultivos y Social del Instituto Nacional de las Mujeres,POZSA Y ASOCIADOS S.A. DE C.V.,SECRETARÍA TÉCNICA,INSTITUTO NACIONAL DE LAS MUJERES," $21,888.00 ",direct,2014-08-05T00:00:00.000Z,2014-08-10T00:00:00.000Z," $21,888.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/006/14,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F006%2F14
SIMP/009/14,POZSA Y ASOCIADOS SA DE CV,Dirección General de Administración y Finanzas,Instituto Nacional de las Mujeres," $48,600.00 ",direct,2014-08-20T00:00:00.000Z,2014-08-27T00:00:00.000Z," $48,600.00 ",MXN,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=436736,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-AA-006HHG001-N96-2014
Servicio Integral del Evento para la ¿Feria de Organizaciones de la Sociedad Civil¿,POZSA Y ASOCIADOS SA DE CV,Dirección General de Administración y Finanzas,Instituto Nacional de las Mujeres," $28,600.00 ",direct,2014-06-27T00:00:00.000Z,2014-06-30T00:00:00.000Z," $28,600.00 ",MXN,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=415711,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-AA-006HHG001-N82-2014
SIMP/006/14,POZSA Y ASOCIADOS SA DE CV,Dirección General de Administración y Finanzas,Instituto Nacional de las Mujeres," $21,888.00 ",direct,2014-08-05T00:00:00.000Z,2014-08-10T00:00:00.000Z," $21,888.00 ",MXN,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=431989,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-AA-006HHG001-N91-2014
Servicio de difusión en medios digitales para la campaña en busca de la igualdad en sus diferentes versiones.,PREMIUM DIGITAL GROUP S.A.P.I. DE C.V.,DIRECCIÓN GENERAL ADJUNTA DE COMUNICACIÓN SOCIAL Y CAMBIO CULTURAL,INSTITUTO NACIONAL DE LAS MUJERES," $43,103.20 ",direct,2017-06-30T00:00:00.000Z,2017-07-15T00:00:00.000Z," $43,103.20 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/036/17,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F036%2F17
Servicio de difusión en medios Digitales para la campaña 5to Informe de Gobierno,PREMIUN DIGITAL GROUP S.DE S.A.P.I. DE C.V.,DIRECCIÓN GENERAL ADJUNTA DE COMUNICACIÓN SOCIAL Y CAMBIO CULTURAL,INSTITUTO NACIONAL DE LAS MUJERES," $86,206.88 ",direct,2017-08-29T00:00:00.000Z,2017-09-21T00:00:00.000Z," $86,206.88 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/045/17,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F045%2F17
Servicio de Inserción de banner para la difusión del informe de Gobierno a través de medios de comunicación digitales.,Prensa de Negocios S. de R.L. de C.V.,DIRECCIÓN GENERAL ADJUNTA DE COMUNICACIÓN SOCIAL Y CAMBIO CULTURAL,INSTITUTO NACIONAL DE LAS MUJERES," $25,000.00 ",direct,2013-08-27T00:00:00.000Z,2013-09-13T00:00:00.000Z," $25,000.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/108/13,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F108%2F13
Servicio de difusión en medios Digitales para la campaña 5to Informe de Gobierno,PRH COMUNICACIÓN S.A. DE C.V.,DIRECCIÓN GENERAL ADJUNTA DE COMUNICACIÓN SOCIAL Y CAMBIO CULTURAL,INSTITUTO NACIONAL DE LAS MUJERES," $85,791.29 ",direct,2017-08-29T00:00:00.000Z,2017-09-21T00:00:00.000Z," $85,791.29 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/049/17,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F049%2F17
Servicio de Inserción de banner para la difusión del informe de Gobierno a través de medios de comunicación digitales.,Prisciliano Fernando Quiroz Ramírez,DIRECCIÓN GENERAL ADJUNTA DE COMUNICACIÓN SOCIAL Y CAMBIO CULTURAL,INSTITUTO NACIONAL DE LAS MUJERES," $25,000.00 ",direct,2013-08-27T00:00:00.000Z,2013-09-13T00:00:00.000Z," $25,000.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/077/13,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F077%2F13
Servicios para desempeñarse como tutora en línea del Curso Básico en Género que ofrecerá la Dirección de Capacitación y Profesionalziación durante el ejercicio fiscal 2011,Priscilla Merarit Viera Alcázar,DIRECCIÓN GENERAL DE INSTITUCIONALIZACIÓN DE LA PERSPECTIVA DE GÉNERO,INSTITUTO NACIONAL DE LAS MUJERES," $72,413.76 ",direct,2011-04-04T00:00:00.000Z,2011-11-30T00:00:00.000Z," $72,413.76 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/024/11,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2F024%2F11
Servicios para desempeñarse como tutora en línea del Curso Básico en Género que ofrecerá la Dirección de Capacitación y Profesionalización durante el ejercicio fiscal 2012.,Priscilla Merarit Viera Alcázar,DIRECCIÓN GENERAL DE INSTITUCIONALIZACIÓN DE LA PERSPECTIVA DE GÉNERO,INSTITUTO NACIONAL DE LAS MUJERES," $51,724.12 ",direct,2012-03-07T00:00:00.000Z,2012-09-30T00:00:00.000Z," $51,724.12 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/049/12,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2F049%2F12
servicio en medios digitales para la campaña En busca de la igualdad versión: Por tus derechos 3,Prodigymsn de México S. de R.L. De C.V.,DIRECCIÓN GENERAL ADJUNTA DE COMUNICACIÓN SOCIAL Y CAMBIO CULTURAL,INSTITUTO NACIONAL DE LAS MUJERES," $86,206.90 ",direct,2016-02-29T00:00:00.000Z,2016-03-31T00:00:00.000Z," $86,206.90 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=SIMP/002/16,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SIMP%2F002%2F16
Prestación del servicio integral para la organización de congresos seminarios exposiciones y otros similares asi como el traslado de personas de conformidad con las especificaciones establecidad en el anexo de eventos de este contrato para la celebración el Exp 030 Prestación de la Agenda de Cultura Institucional desde la PEG,Producción Audio Video Iluminación S.A de C.V.,DIRECCIÓN GENERAL DE INSTITUCIONALIZACIÓN DE LA PERSPECTIVA DE GÉNERO,INSTITUTO NACIONAL DE LAS MUJERES," $14,875.00 ",direct,2013-04-13T00:00:00.000Z,2012-04-27T00:00:00.000Z," $14,875.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/SIMPLIFICADO/030/2012,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2FSIMPLIFICADO%2F030%2F2012
Prestación del servicio integral para la organización de congresoso seminarios exposiciones convenciones y otros similares así como el traslado a personas . Exp 040 Reunión de Titulares de los Mecanismos para el Avance de las Mujeres.,Producción Audio Video Iluminación S.A. de C.V.,DIRECCIÓN GENERAL DE INSTITUCIONALIZACIÓN DE LA PERSPECTIVA DE GÉNERO,INSTITUTO NACIONAL DE LAS MUJERES," $36,918.00 ",direct,2012-05-17T00:00:00.000Z,2012-05-25T00:00:00.000Z," $36,918.00 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/SIMPLIFICADO/040/2012,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2FSIMPLIFICADO%2F040%2F2012
"Servicio integral para la organización de congresos, seminarios, exposiciones, convenciones y otros similares, así como el traslado de personas",PRODUCCION AUDIO VIDEO ILUMINACION SA DE CV,Dirección General de Administración y Finanzas,Instituto Nacional de las Mujeres," $36,918.00 ",direct,2012-05-17T00:00:00.000Z,2012-05-25T00:00:00.000Z," $36,918.00 ",MXN,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=114188,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SA-006HHG001-N69-2012
INMUJERES/EVENTOS/016/14,PROFESIONALES EN CONVENCIONES,Dirección General de Administración y Finanzas,Instituto Nacional de las Mujeres," $74,975.38 ",direct,2014-05-12T00:00:00.000Z,2015-09-24T00:00:00.000Z," $74,975.38 ",MXN,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=396243,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-AA-006HHG001-N51-2014
INMUJERES/SIMPLIFICADO/048/2013,PROFESIONALES EN CONVENCIONES,Dirección General de Administración y Finanzas,Instituto Nacional de las Mujeres," $51,597.38 ",direct,2013-08-08T00:00:00.000Z,2013-08-09T00:00:00.000Z," $51,597.38 ",MXN,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=285090,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SA-006HHG001-N95-2013
INMUJERES/EVENTOS/011/14,PROFESIONALES EN CONVENCIONES,Dirección General de Administración y Finanzas,Instituto Nacional de las Mujeres," $46,016.03 ",direct,2014-04-22T00:00:00.000Z,2014-04-24T00:00:00.000Z," $46,016.03 ",MXN,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=384255,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-AA-006HHG001-N35-2014
"Servicio integral para la organización de congresos, seminarios, exposiciones, convenciones y otros similares, así como el traslado de personas",PROFESIONALES EN CONVENCIONES,Dirección General de Administración y Finanzas,Instituto Nacional de las Mujeres," $41,281.79 ",direct,2012-05-28T00:00:00.000Z,2012-06-07T00:00:00.000Z," $41,281.79 ",MXN,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=187631,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SA-006HHG001-N72-2012
INMUJERES/SIMPLIFICADO/041/2013,PROFESIONALES EN CONVENCIONES,Dirección General de Administración y Finanzas,Instituto Nacional de las Mujeres," $37,118.97 ",direct,2013-07-18T00:00:00.000Z,2013-07-18T00:00:00.000Z," $37,118.97 ",MXN,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=278856,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SA-006HHG001-N77-2013
INMUJERES/SIMPLIFICADO/045/2013,PROFESIONALES EN CONVENCIONES,Dirección General de Administración y Finanzas,Instituto Nacional de las Mujeres," $33,981.12 ",direct,2013-07-27T00:00:00.000Z,2013-07-27T00:00:00.000Z," $33,981.12 ",MXN,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=281735,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SA-006HHG001-N85-2013
INMUJERES/SIMPLIFICADO/027/2013,PROFESIONALES EN CONVENCIONES,Dirección General de Administración y Finanzas,Instituto Nacional de las Mujeres," $31,228.55 ",direct,2013-04-16T00:00:00.000Z,2013-04-18T00:00:00.000Z," $31,228.55 ",MXN,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=253501,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-AA-006HHG001-N41-2013
"Servicio integral para la organización de congresos, seminarios, exposiciones, y otros similares, asi como el traslado de personas",PROFESIONALES EN CONVENCIONES,Dirección General de Administración y Finanzas,Instituto Nacional de las Mujeres," $14,955.50 ",direct,2012-04-17T00:00:00.000Z,2012-04-28T00:00:00.000Z," $14,955.50 ",MXN,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=104441,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-SA-006HHG001-N55-2012
Servicio Integral para la celebración del evento Foro Hemisférico Belém Do Pará 20,Profesionales en Convenciones S.A. de C.V.,JUNTA DE GOBIERNO,INSTITUTO NACIONAL DE LAS MUJERES," $74,975.38 ",direct,2014-05-12T00:00:00.000Z,2014-05-20T00:00:00.000Z," $74,975.38 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/EVENTOS/016/14,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2FEVENTOS%2F016%2F14
Exp. 053 Taller de sensibilización en Género a Medios de Comunicación en Chiapas. Prestación del servicio integral para la organización de congresos seminarios exposiciones convenciones y otros similares asi como el traslado de personas.,Profesionales en Convenciones S.A. de C.V.,DIRECCIÓN GENERAL ADJUNTA DE COMUNICACIÓN SOCIAL Y CAMBIO CULTURAL,INSTITUTO NACIONAL DE LAS MUJERES," $51,597.38 ",direct,2013-08-07T00:00:00.000Z,2013-08-09T00:00:00.000Z," $51,597.38 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/SIMPLIFICADO/048/2013,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2FSIMPLIFICADO%2F048%2F2013
SERVICIO INTEGRAL PARA LA CELEBRACIÓN DEL EVENTO SEMINARIO SOBRE VIOLENCIA DE GÉNERO Y REFORMA LEGAL,PROFESIONALES EN CONVENCIONES S.A. DE C.V.,DIRECCIÓN GENERAL ADJUNTA DE ASUNTOS INTERNACIONALES,INSTITUTO NACIONAL DE LAS MUJERES," $46,016.03 ",direct,2014-04-22T00:00:00.000Z,2014-04-24T00:00:00.000Z," $46,016.03 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/EVENTOS/011/14,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2FEVENTOS%2F011%2F14
Prestación del servicio integral para la organización de congresos seminarios exposiciones convenciones y otros similares así como el traslado de personas. Exp 044 Firma de Agenda Sectorial de la Secretaría de Gobernación.,Profesionales en Convenciones S.A. de C.V.,DIRECCIÓN GENERAL DE INSTITUCIONALIZACIÓN DE LA PERSPECTIVA DE GÉNERO,INSTITUTO NACIONAL DE LAS MUJERES," $34,432.01 ",direct,2012-05-28T00:00:00.000Z,2012-06-07T00:00:00.000Z," $34,432.01 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/SIMPLIFICADO/044/2012,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2FSIMPLIFICADO%2F044%2F2012
Exp. 049 1er Foro para la Integración de la Agenda de Género del Estado de Zacatecas. Prestación del servicio integral para la organización de congresos seminarios exposiciones convenciones y otros similares asi como el traslado de personas.,Profesionales en Convenciones S.A. de C.V.,SECRETARÍA TÉCNICA,INSTITUTO NACIONAL DE LAS MUJERES," $33,981.12 ",direct,2013-07-26T00:00:00.000Z,2013-07-27T00:00:00.000Z," $33,981.12 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/SIMPLIFICADO/045/2013,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2FSIMPLIFICADO%2F045%2F2013
Presentación de la cruzada contra el hambre y programas federales de apoyo a la mujer.Prestación del servicio integral para la organización de congresos seminarios exposiciones convenciones y otros similares así como el traslado de personas.,Profesionales en Convenciones S.A. de C.V.,DIRECCIÓN GENERAL DE INSTITUCIONALIZACIÓN DE LA PERSPECTIVA DE GÉNERO,INSTITUTO NACIONAL DE LAS MUJERES," $31,228.55 ",direct,2013-04-16T00:00:00.000Z,2013-04-18T00:00:00.000Z," $31,228.55 ",MXN,http://www.portaltransparencia.gob.mx/buscador/search/search.do?method=search&siglasDependencia=&searchBy=1&query=INMUJERES/SIMPLIFICADO/027/2013,https://www.quienesquien.wiki/contratos/ocds-0ud2q6-INMUJERES%2FSIMPLIFICADO%2F027%2F2013
